id,key,value,type
359552266,building,yes,regular
359552336,building,yes,regular
359552366,building,yes,regular
359552400,building,yes,regular
359552433,building,yes,regular
359552463,building,yes,regular
359552494,building,yes,regular
359552525,building,yes,regular
359552555,building,yes,regular
359552585,building,yes,regular
359552615,building,yes,regular
359552673,building,yes,regular
359552723,building,yes,regular
359552762,building,yes,regular
359552793,building,yes,regular
359552825,building,yes,regular
359552857,building,yes,regular
359552887,building,yes,regular
359552917,building,yes,regular
359552977,building,yes,regular
359553034,building,yes,regular
359553102,building,yes,regular
359553173,building,yes,regular
359553230,building,yes,regular
359553282,building,yes,regular
359553344,building,yes,regular
359553409,building,yes,regular
359553470,building,yes,regular
359553530,building,yes,regular
359553572,building,yes,regular
359553602,building,yes,regular
359553632,building,yes,regular
359553662,building,yes,regular
359553832,building,yes,regular
359553912,building,yes,regular
359553945,building,yes,regular
359553982,building,yes,regular
359554391,building,yes,regular
359554422,building,yes,regular
359554488,building,yes,regular
359554522,building,yes,regular
359554561,building,yes,regular
359554593,building,yes,regular
359554632,building,yes,regular
359554784,building,yes,regular
359554841,building,yes,regular
359555193,building,yes,regular
359555223,building,yes,regular
359555253,building,yes,regular
359555457,building,yes,regular
359555523,building,yes,regular
359555587,building,yes,regular
359555668,building,yes,regular
359555698,building,yes,regular
359555728,building,yes,regular
359555957,building,yes,regular
359555987,building,yes,regular
359556017,building,yes,regular
359556078,building,yes,regular
359556193,building,yes,regular
359556238,building,yes,regular
359556284,building,yes,regular
359556322,building,yes,regular
359556366,building,yes,regular
359556406,building,yes,regular
359556446,building,yes,regular
359556484,building,yes,regular
359556520,building,yes,regular
359556551,building,yes,regular
359556586,building,yes,regular
359556616,building,yes,regular
359556646,building,yes,regular
359556676,building,yes,regular
359556706,building,yes,regular
359556739,building,yes,regular
359556776,building,yes,regular
359556812,building,yes,regular
359556861,building,yes,regular
359556907,building,yes,regular
359556951,building,yes,regular
359557005,building,yes,regular
359557058,building,yes,regular
359557123,building,yes,regular
359557178,building,yes,regular
359557345,building,yes,regular
359557375,building,yes,regular
359557405,building,yes,regular
359557435,building,yes,regular
359557465,building,yes,regular
359557495,building,yes,regular
359557525,building,yes,regular
359557557,building,yes,regular
359557587,building,yes,regular
359557617,building,yes,regular
359557650,building,yes,regular
359557684,building,yes,regular
359557729,building,yes,regular
359557790,building,yes,regular
359557869,building,yes,regular
359557932,building,yes,regular
359559518,building,yes,regular
359559633,building,yes,regular
359559683,building,yes,regular
359559713,building,yes,regular
359559744,building,yes,regular
359559774,building,yes,regular
359560087,building,yes,regular
359560583,building,yes,regular
359560616,building,yes,regular
359560656,building,yes,regular
359560712,building,yes,regular
359560768,building,yes,regular
359560819,building,yes,regular
359560852,building,yes,regular
359560885,building,yes,regular
359560917,building,yes,regular
359560951,building,yes,regular
359560984,building,yes,regular
359561014,building,yes,regular
359561045,building,yes,regular
359561245,building,yes,regular
359561275,building,yes,regular
359561305,building,yes,regular
359561335,building,yes,regular
359561561,building,yes,regular
359561601,building,yes,regular
359561790,building,yes,regular
359561820,building,yes,regular
359561852,building,yes,regular
359561889,building,yes,regular
359561919,building,yes,regular
359561949,building,yes,regular
359561979,building,yes,regular
359562012,building,yes,regular
359562042,building,yes,regular
359562077,building,yes,regular
359562108,building,yes,regular
359562158,building,yes,regular
359562329,building,yes,regular
359562373,building,yes,regular
359562417,building,yes,regular
359562497,building,yes,regular
359562564,building,yes,regular
359563540,building,yes,regular
359563571,building,yes,regular
359563941,building,yes,regular
359563971,building,yes,regular
359564358,building,yes,regular
359564389,building,yes,regular
359564422,building,yes,regular
359565317,building,yes,regular
359565809,building,yes,regular
359565871,building,yes,regular
359565938,building,yes,regular
359565969,building,yes,regular
359565999,building,yes,regular
359566029,building,yes,regular
359566061,building,yes,regular
359566091,building,yes,regular
359566121,building,yes,regular
359566153,building,yes,regular
359566544,building,yes,regular
359566575,building,yes,regular
359566606,building,yes,regular
359566637,building,yes,regular
359566667,building,yes,regular
359566697,building,yes,regular
359566727,building,yes,regular
359566758,building,yes,regular
359566789,building,yes,regular
359566819,building,yes,regular
359567109,building,yes,regular
359567143,building,yes,regular
359567183,building,yes,regular
359567230,building,yes,regular
359567268,building,yes,regular
359567305,building,yes,regular
359567380,building,yes,regular
359567452,building,yes,regular
359567488,building,yes,regular
359567525,building,yes,regular
359567565,building,yes,regular
359567607,building,yes,regular
359567652,building,yes,regular
359567694,building,yes,regular
359567736,building,yes,regular
359568366,building,yes,regular
359568447,building,yes,regular
359568515,building,yes,regular
359568545,building,yes,regular
359568575,building,yes,regular
359569066,building,yes,regular
359569124,building,yes,regular
359569181,building,yes,regular
359569230,building,yes,regular
359569262,building,yes,regular
359569298,building,yes,regular
359569329,building,yes,regular
359569368,building,yes,regular
359569418,building,yes,regular
359569458,building,yes,regular
359569488,building,yes,regular
359569518,building,yes,regular
359569548,building,yes,regular
359569579,building,yes,regular
359569611,building,yes,regular
359569641,building,yes,regular
359569673,building,yes,regular
359569704,building,yes,regular
359569754,building,yes,regular
359569784,building,yes,regular
359569814,building,yes,regular
359569844,building,yes,regular
359570029,building,yes,regular
359570062,building,yes,regular
359570092,building,yes,regular
359570152,building,yes,regular
359570182,building,yes,regular
359570215,building,yes,regular
359570247,building,yes,regular
359570277,building,yes,regular
359570307,building,yes,regular
359570337,building,yes,regular
359570367,building,yes,regular
359570398,building,yes,regular
359570736,building,yes,regular
359570766,building,yes,regular
359570798,building,yes,regular
359570834,building,yes,regular
359570865,building,yes,regular
359570905,building,yes,regular
359570951,building,yes,regular
359570996,building,yes,regular
359571039,building,yes,regular
359571069,building,yes,regular
359571110,building,yes,regular
359571150,building,yes,regular
359571235,building,yes,regular
359571276,building,yes,regular
359571319,building,yes,regular
359571361,building,yes,regular
359571402,building,yes,regular
